,target,feature,weight
30300,I-TYPE,word[-3:]:lex,0.180987
30301,I-TYPE,+1:word.lower():psr,0.180974
30302,I-TYPE,word[:3]:TAH,0.180748
30303,I-TYPE,word[-3:]:til,0.180729
30304,I-TYPE,word.lower():pentil,0.180729
30305,I-TYPE,+1:word.lower():sjc,0.180551
30306,I-TYPE,word[:3]:sen,0.180456
30307,I-TYPE,+1:word.lower():hat,0.180409
30308,I-TYPE,word[:3]:len,0.180263
30309,I-TYPE,+1:word.lower():8gb,0.180237
30310,I-TYPE,+1:word.lower():3.0,0.180236
30311,I-TYPE,-1:word.lower():celup,0.180208
30312,I-TYPE,-1:word.lower():jack,0.180184
30313,I-TYPE,word[:3]:Flo,0.180053
30314,I-TYPE,-1:word.lower():matahari,0.180037
30315,I-TYPE,+1:word.lower():isi,0.180035
30316,I-TYPE,-1:word.lower():miniatur,0.179843
30317,I-TYPE,+1:word.lower():lamborghini,0.179843
30318,I-TYPE,word[:3]:Yog,0.179824
30319,I-TYPE,word[-3:]:pur,0.17975
30320,I-TYPE,-1:word.lower():celemek,0.17975
30321,I-TYPE,+1:word.lower():apron,0.17975
30322,I-TYPE,word.lower():dapur,0.17975
30323,I-TYPE,+1:word.lower():circle,0.179685
30324,I-TYPE,-1:word.lower():cooker,0.179674
30325,I-TYPE,-1:word.lower():cosmetic,0.179648
30326,I-TYPE,+1:word.lower():wash,0.179648
30327,I-TYPE,word[:3]:kun,0.179528
30328,I-TYPE,word.lower():spirulina,0.179447
30329,I-TYPE,word.lower():flexifit,0.179413
30330,I-TYPE,+1:word.lower():jr,0.179413
30331,I-TYPE,-1:word.lower():skoogle,0.179413
30332,I-TYPE,word.lower():emergency,0.17939
30333,I-TYPE,+1:word.lower():aetos,0.179388
30334,I-TYPE,-1:word.lower():shaper,0.179369
30335,I-TYPE,+1:word.lower():pembakar,0.179369
30336,I-TYPE,word.lower():asam,0.179205
30337,I-TYPE,+1:word.lower():urat,0.179205
30338,I-TYPE,word[-3:]:SAM,0.179205
30339,I-TYPE,word[:3]:ASA,0.179205
30340,I-TYPE,+1:word.lower():asli,0.179168
30341,I-TYPE,+1:word.lower():motor/mobil,0.179139
30342,I-TYPE,+1:word.lower():trimmer,0.179106
30343,I-TYPE,word.lower():table,0.179097
30344,I-TYPE,+1:word.lower():mini,0.179045
30345,I-TYPE,word.lower():rice,0.179005
30346,I-TYPE,word[:3]:Ric,0.179005
30347,I-TYPE,+1:word.lower():cooker,0.179005
30348,I-TYPE,word.lower():barang,0.179002
30349,I-TYPE,-1:word.lower():rgb,0.178995
30350,I-TYPE,-1:word.lower():azwa,0.178927
30351,I-TYPE,word[:3]:Odo,0.178816
30352,I-TYPE,word.lower():odometer,0.178816
30353,I-TYPE,-1:word.lower():speedometer,0.178816
30354,I-TYPE,-1:word.lower():>modem,0.178625
30355,I-TYPE,-1:word.lower():kutu,0.178595
30356,I-TYPE,word.lower():around,0.178549
30357,I-TYPE,word[:3]:aro,0.178549
30358,I-TYPE,word.lower():pocket,0.178491
30359,I-TYPE,word.lower():korset,0.178481
30360,I-TYPE,word.lower():ibu,0.17841
30361,I-TYPE,word[-3:]:Ibu,0.17841
30362,I-TYPE,word[:3]:Ibu,0.17841
30363,I-TYPE,word[-3:]:LIS,0.178269
30364,I-TYPE,word.lower():bass,0.178176
30365,I-TYPE,word[-3:]:alf,0.178094
30366,I-TYPE,word.lower():half,0.178094
30367,I-TYPE,+1:word.lower():bandage,0.178076
30368,I-TYPE,+1:word.lower():dress,0.178074
30369,I-TYPE,-1:word.lower():mixed,0.178003
30370,I-TYPE,word[-3:]:oga,0.177934
30371,I-TYPE,word[-3:]:LON,0.177907
30372,I-TYPE,word.lower():galon,0.177907
30373,I-TYPE,word.lower():junior,0.177846
30374,I-TYPE,word[:3]:Dap,0.177836
30375,I-TYPE,+1:word.lower():sauce,0.17768
30376,I-TYPE,+1:word.lower():gemuse,0.177452
30377,I-TYPE,-1:word.lower():vegetable,0.177452
30378,I-TYPE,+1:word.lower():apx,0.177451
30379,I-TYPE,word[-3:]:het,0.177244
30380,I-TYPE,word[:3]:Sac,0.177244
30381,I-TYPE,word[:3]:DAT,0.177201
30382,I-TYPE,word.lower():kail,0.177063
30383,I-TYPE,word[:3]:Poc,0.177045
30384,I-TYPE,word[:3]:Jea,0.177023
30385,I-TYPE,word[:3]:Nec,0.17697
30386,I-TYPE,word.lower():necklace,0.17697
30387,I-TYPE,+1:word.lower():auto,0.17694
30388,I-TYPE,word.lower():compound,0.17694
30389,I-TYPE,word[-3:]:sar,0.176939
30390,I-TYPE,+1:word.lower():crown,0.176866
30391,I-TYPE,word.lower():bump,0.176866
30392,I-TYPE,+1:word.lower():legging,0.176799
30393,I-TYPE,word[-3:]:unt,0.176716
30394,I-TYPE,word.lower():mount,0.176716
30395,I-TYPE,+1:word.lower():odometer,0.176675
30396,I-TYPE,word.lower():speedometer,0.176675
30397,I-TYPE,-1:word.lower():detail,0.176628
30398,I-TYPE,+1:word.lower():stencil,0.176628
30399,I-TYPE,word[:3]:eye,0.176594
30400,I-TYPE,word.lower():knit,0.176576
30401,I-TYPE,-1:word.lower():seoul,0.176576
30402,I-TYPE,+1:word.lower():2.0,0.176541
30403,I-TYPE,word.lower():hijau,0.176439
30404,I-TYPE,word.lower():sarimbit,0.176389
30405,I-TYPE,-1:word.lower():360,0.176377
30406,I-TYPE,-1:word.lower():fm,0.176033
30407,I-TYPE,+1:word.lower():modulator,0.176033
30408,I-TYPE,word.lower():tether,0.176004
30409,I-TYPE,+1:word.lower():kill,0.176004
30410,I-TYPE,word[:3]:Tet,0.176004
30411,I-TYPE,+1:word.lower():dtx,0.175994
30412,I-TYPE,word[:3]:Joy,0.175989
30413,I-TYPE,word.lower():kuota,0.175986
30414,I-TYPE,-1:word.lower():3in1,0.175965
30415,I-TYPE,+1:word.lower():14500,0.175708
30416,I-TYPE,+1:word.lower():blazer,0.175634
30417,I-TYPE,word.lower():flashdisk,0.175444
30418,I-TYPE,+1:word.lower():hardcase,0.175422
30419,I-TYPE,word[-3:]:TAS,0.175397
30420,I-TYPE,word.lower():wallet,0.175384
30421,I-TYPE,-1:word.lower():rotating,0.175103
30422,I-TYPE,word[:3]:bot,0.174983
30423,I-TYPE,-1:word.lower():bandana,0.174981
30424,I-TYPE,+1:word.lower():canada,0.174846
30425,I-TYPE,+1:word.lower():slimming,0.17483
30426,I-TYPE,-1:word.lower():grounded,0.174824
30427,I-TYPE,word.lower():drink,0.174797
30428,I-TYPE,word[:3]:Led,0.174765
30429,I-TYPE,word[-3:]:Led,0.174765
30430,I-TYPE,-1:word.lower():equipment,0.174681
30431,I-TYPE,word[-3:]:kit,0.174681
30432,I-TYPE,+1:word.lower():-buckle,0.174633
30433,I-TYPE,+1:word.lower():penghilang,0.174585
30434,I-TYPE,word.lower():games,0.174585
30435,I-TYPE,word.lower():lesehan,0.17454
30436,I-TYPE,+1:word.lower():drink,0.174516
30437,I-TYPE,+1:word.lower():ahoy,0.174443
30438,I-TYPE,word.lower():seduh,0.174392
30439,I-TYPE,word[-3:]:duh,0.174392
30440,I-TYPE,+1:word.lower():canopy,0.174288
30441,I-TYPE,word.lower():blocking,0.174288
30442,I-TYPE,word[-3:]:mes,0.174029
30443,I-TYPE,word.lower():test,0.173954
30444,I-TYPE,+1:word.lower():200gr,0.173913
30445,I-TYPE,+1:word.lower():york,0.173912
30446,I-TYPE,word[:3]:sub,0.173912
30447,I-TYPE,-1:word.lower():pengering,0.173896
30448,I-TYPE,word[-3:]:ETS,0.173728
30449,I-TYPE,word.lower():kets,0.173728
30450,I-TYPE,"+1:word.lower():13""",0.173273
30451,I-TYPE,+1:word.lower():r535,0.173203
30452,I-TYPE,+1:word.lower():titanium,0.173157
30453,I-TYPE,word[-3:]:BAT,0.172936
30454,I-TYPE,word[:3]:Scr,0.172805
30455,I-TYPE,+1:word.lower():drive,0.172681
30456,I-TYPE,+1:word.lower():batu,0.172659
30457,I-TYPE,word.lower():makan,0.172561
30458,I-TYPE,+1:word.lower():portabel,0.172518
30459,I-TYPE,-1:word.lower():kapsul,0.172509
30460,I-TYPE,+1:word.lower():otg,0.172484
30461,I-TYPE,word[:3]:DRI,0.172484
30462,I-TYPE,-1:word.lower():o-neck,0.172392
30463,I-TYPE,word[:3]:bag,0.172347
30464,I-TYPE,word[:3]:KEY,0.172321
30465,I-TYPE,+1:word.lower():card,0.172302
30466,I-TYPE,postag:MD,0.17213
30467,I-TYPE,word.lower():lakban,0.17212
30468,I-TYPE,+1:word.lower():daimaru,0.172072
30469,I-TYPE,+1:word.lower():pro,0.172049
30470,I-TYPE,+1:word.lower():mifi,0.171698
30471,I-TYPE,-1:word.lower():ganda,0.171485
30472,I-TYPE,word.lower():hood,0.171449
30473,I-TYPE,-1:word.lower():buggy,0.171449
30474,I-TYPE,+1:word.lower():stereo,0.171438
30475,I-TYPE,+1:word.lower():jepit,0.171415
30476,I-TYPE,+1:word.lower():aa,0.171093
30477,I-TYPE,-1:word.lower():pintu,0.171048
30478,I-TYPE,+1:word.lower():eye,0.171035
30479,I-TYPE,word[:3]:Fil,0.171016
30480,I-TYPE,-1:word.lower():green,0.170946
30481,I-TYPE,word.lower():tools,0.170786
30482,I-TYPE,word[-3:]:ols,0.170786
30483,I-TYPE,+1:word.lower():standford,0.170726
30484,I-TYPE,word.lower():sleeveless,0.170688
30485,I-TYPE,word[:3]:DUA,0.170628
30486,I-TYPE,word[-3:]:Bib,0.170573
30487,I-TYPE,word.lower():bib,0.170573
30488,I-TYPE,word[:3]:Bib,0.170573
30489,I-TYPE,word[:3]:Out,0.170472
30490,I-TYPE,word[:3]:Sum,0.17026
30491,I-TYPE,word.lower():formal,0.170194
30492,I-TYPE,+1:word.lower():dat,0.170172
30493,I-TYPE,-1:word.lower():nomer,0.170172
30494,I-TYPE,word[-3:]:pas,0.170138
30495,I-TYPE,word[-3:]:PRI,0.17009
30496,I-TYPE,word.lower():capri,0.17009
30497,I-TYPE,word[:3]:CAP,0.17009
30498,I-TYPE,"+1:word.lower():12""",0.170028
30499,I-TYPE,-1:word.lower():netbook,0.170028
30500,I-TYPE,word[:3]:sna,0.170011
30501,I-TYPE,-1:word.lower():electonic,0.170011
30502,I-TYPE,word[-3:]:nap,0.170011
30503,I-TYPE,word.lower():snap,0.170011
30504,I-TYPE,+1:word.lower():banhayi,0.169994
30505,I-TYPE,+1:word.lower():eksklusif,0.169982
30506,I-TYPE,+1:word.lower():bearing,0.169836
30507,I-TYPE,-1:word.lower():pulley,0.169836
30508,I-TYPE,"+1:word.lower():3.0""",0.169821
30509,I-TYPE,word[-3:]:utu,0.169736
30510,I-TYPE,-1:word.lower():rumah,0.169537
30511,I-TYPE,+1:word.lower():breeding,0.169466
30512,I-TYPE,-1:word.lower():jilbab,0.169452
30513,I-TYPE,"+1:word.lower():hjo,hbo,hso",0.169452
30514,I-TYPE,-1:word.lower():menyimpan,0.16939
30515,I-TYPE,word.lower():chek,0.16922
30516,I-TYPE,-1:word.lower():diode,0.16922
30517,I-TYPE,word[-3:]:hek,0.16922
30518,I-TYPE,word.lower():packing,0.169219
30519,I-TYPE,+1:word.lower():60x100,0.169219
30520,I-TYPE,-1:word.lower():kinesiology,0.169193
30521,I-TYPE,-1:word.lower():mp4,0.169156
30522,I-TYPE,+1:word.lower():slot,0.169156
30523,I-TYPE,word[-3:]:nty,0.169155
30524,I-TYPE,-1:word.lower():arabica,0.169087
30525,I-TYPE,word[:3]:Luw,0.169087
30526,I-TYPE,word[-3:]:CPU,0.169017
30527,I-TYPE,word[:3]:CPU,0.169017
30528,I-TYPE,-1:word.lower():pensil,0.168903
30529,I-TYPE,+1:word.lower():mede,0.168903
30530,I-TYPE,word.lower():saja,0.168836
30531,I-TYPE,word.lower():change,0.168802
30532,I-TYPE,word[-3:]:Pan,0.168741
30533,I-TYPE,+1:word.lower():wajan,0.168741
30534,I-TYPE,word[-3:]:Ink,0.168417
30535,I-TYPE,word.lower():ink,0.168417
30536,I-TYPE,word.lower():roll,0.168298
30537,I-TYPE,word[:3]:Rol,0.168298
30538,I-TYPE,+1:word.lower():junction,0.168298
30539,I-TYPE,-1:word.lower():wild,0.168236
30540,I-TYPE,-1:word.lower():penyangga,0.16809
30541,I-TYPE,+1:word.lower():gadget,0.16809
30542,I-TYPE,word.lower():ponsel,0.16809
30543,I-TYPE,-1:word.lower():laminating/mesin,0.168038
30544,I-TYPE,+1:word.lower():uang/cash,0.168038
30545,I-TYPE,+1:word.lower():backdoor,0.168008
30546,I-TYPE,word[-3:]:ror,0.168008
30547,I-TYPE,word.lower():mirror,0.168008
30548,I-TYPE,+1:word.lower():maling,0.167931
30549,I-TYPE,-1:word.lower():pempem,0.167856
30550,I-TYPE,+1:word.lower():insert,0.167856
30551,I-TYPE,word[:3]:vel,0.167856
30552,I-TYPE,word[-3:]:PAN,0.167782
30553,I-TYPE,word.lower():daun,0.167746
30554,I-TYPE,word[:3]:DAU,0.167746
30555,I-TYPE,word[-3:]:AUN,0.167746
30556,I-TYPE,word[:3]:GAL,0.167706
30557,I-TYPE,word.lower():komputer,0.167632
30558,I-TYPE,-1:word.lower():jaringan,0.167632
30559,I-TYPE,+1:word.lower():minimalis,0.167587
30560,I-TYPE,+1:word.lower():kuning,0.167515
30561,I-TYPE,word.lower():spandek,0.167487
30562,I-TYPE,word.lower():shoe,0.167438
30563,I-TYPE,+1:word.lower():double,0.167328
30564,I-TYPE,word.lower():kontak,0.167171
30565,I-TYPE,+1:word.lower():zipper,0.167099
30566,I-TYPE,word[:3]:oil,0.166966
30567,I-TYPE,-1:word.lower():kiddy,0.166781
30568,I-TYPE,+1:word.lower():doremee,0.166781
30569,I-TYPE,+1:word.lower():db_10026,0.166775
30570,I-TYPE,+1:word.lower():cetakan,0.166774
30571,I-TYPE,-1:word.lower():setelan,0.166755
30572,I-TYPE,word.lower():kartu,0.166666
30573,I-TYPE,+1:word.lower():earphone,0.166618
30574,I-TYPE,-1:word.lower():cukur,0.166587
30575,I-TYPE,+1:word.lower():kumis,0.166587
30576,I-TYPE,word[:3]:Mas,0.166534
30577,I-TYPE,+1:word.lower():kyodo,0.16653
30578,I-TYPE,word[:3]:gra,0.166476
30579,I-TYPE,+1:word.lower():rear,0.16618
30580,I-TYPE,-1:word.lower():underwear,0.166102
30581,I-TYPE,word[:3]:Bik,0.166094
30582,I-TYPE,+1:word.lower():wireless,0.166062
30583,I-TYPE,word[:3]:CLE,0.165893
30584,I-TYPE,word.lower():sachet,0.165696
30585,I-TYPE,word.lower():terapi,0.16568
30586,I-TYPE,+1:word.lower():diabetes,0.16568
30587,I-TYPE,word.lower():hammer,0.165658
30588,I-TYPE,+1:word.lower():stanley,0.165658
30589,I-TYPE,-1:word.lower():demolition,0.165658
30590,I-TYPE,+1:word.lower():eclipse,0.165501
30591,I-TYPE,-1:word.lower():handle,0.165473
30592,I-TYPE,word[-3:]:rsi,0.165212
30593,I-TYPE,-1:word.lower():plastic,0.16521
30594,I-TYPE,word.lower():walet,0.165183
30595,I-TYPE,+1:word.lower():joystick,0.165134
30596,I-TYPE,word.lower():drive,0.165133
30597,I-TYPE,+1:word.lower():[pakaian,0.165121
30598,I-TYPE,+1:word.lower():/,0.164906
30599,I-TYPE,-1:word.lower():port,0.164768
30600,I-TYPE,word.lower():sneakers,0.164678
30601,I-TYPE,word.lower():sayur,0.164603
30602,I-TYPE,word[-3:]:yur,0.164603
30603,I-TYPE,+1:word.lower():microphone,0.164505
30604,I-TYPE,word.lower():wild,0.164502
30605,I-TYPE,word[-3:]:ILD,0.164502
30606,I-TYPE,word[:3]:WIL,0.164502
30607,I-TYPE,word.lower():kupluk,0.164425
30608,I-TYPE,word[-3:]:luk,0.164425
30609,I-TYPE,word[:3]:buk,0.164342
30610,I-TYPE,-1:word.lower():cover,0.164314
30611,I-TYPE,-1:word.lower():soket,0.164303
30612,I-TYPE,+1:word.lower():jamaika,0.164227
30613,I-TYPE,word[:3]:SEP,0.164205
30614,I-TYPE,+1:word.lower():transparant,0.164118
30615,I-TYPE,+1:word.lower():frame,0.164049
30616,I-TYPE,word.lower():saucer,0.164024
30617,I-TYPE,word[:3]:Mai,0.163968
30618,I-TYPE,word.lower():drawing,0.163954
30619,I-TYPE,word.lower():slide,0.163773
30620,I-TYPE,-1:word.lower():backdoor,0.163773
30621,I-TYPE,word[:3]:Pus,0.163687
30622,I-TYPE,word.lower():push,0.163687
30623,I-TYPE,+1:word.lower():pulse,0.163632
30624,I-TYPE,word[-3:]:aki,0.163587
30625,I-TYPE,word.lower():ram,0.163419
30626,I-TYPE,word[-3:]:ive,0.163367
30627,I-TYPE,word.lower():agar/puding,0.163316
30628,I-TYPE,word[:3]:Aga,0.163316
30629,I-TYPE,+1:word.lower():pearl,0.163229
30630,I-TYPE,+1:word.lower():sunglasses,0.163211
30631,I-TYPE,word[-3:]:ZED,0.163211
30632,I-TYPE,word.lower():polarized,0.163211
30633,I-TYPE,word.lower():repeller,0.163091
30634,I-TYPE,-1:word.lower():mosquito,0.163091
30635,I-TYPE,-1:word.lower():scientific,0.162977
30636,I-TYPE,word.lower():laminating/mesin,0.162907
30637,I-TYPE,-1:word.lower():jilid/mesin,0.162907
30638,I-TYPE,word[:3]:she,0.162853
30639,I-TYPE,-1:word.lower():floating,0.162853
30640,I-TYPE,word.lower():shelf,0.162853
30641,I-TYPE,+1:word.lower():passport,0.16285
30642,I-TYPE,-1:word.lower():poke,0.162658
30643,I-TYPE,word[-3:]:ole,0.162658
30644,I-TYPE,word.lower():hole,0.162658
30645,I-TYPE,word.lower():clock,0.16265
30646,I-TYPE,word[-3:]:fit,0.1626
30647,I-TYPE,-1:word.lower():litter,0.162525
30648,I-TYPE,word.lower():badan,0.162519
30649,I-TYPE,-1:word.lower():cooking,0.162508
30650,I-TYPE,word[:3]:ban,0.162389
30651,I-TYPE,+1:word.lower():cover,0.162375
30652,I-TYPE,+1:word.lower():hiking,0.162369
30653,I-TYPE,+1:word.lower():yqk-300,0.162305
30654,I-TYPE,word.lower():press,0.162305
30655,I-TYPE,word[:3]:Tum,0.162257
30656,I-TYPE,word.lower():tumbler,0.162257
30657,I-TYPE,-1:word.lower():rebuildable,0.162254
30658,I-TYPE,word.lower():dripping,0.162254
30659,I-TYPE,+1:word.lower():acne,0.162224
30660,I-TYPE,word[:3]:fot,0.162217
30661,I-TYPE,+1:word.lower():hanya,0.162188
30662,I-TYPE,word.lower():matang,0.162188
30663,I-TYPE,word[:3]:Sew,0.16211
30664,I-TYPE,word.lower():sewing,0.16211
30665,I-TYPE,-1:word.lower():cangkang,0.162019
30666,I-TYPE,+1:word.lower():simping,0.162019
30667,I-TYPE,-1:word.lower():for,0.161949
30668,I-TYPE,word[:3]:ong,0.161826
30669,I-TYPE,word.lower():ongklok,0.161826
30670,I-TYPE,+1:word.lower():button,0.161735
30671,I-TYPE,-1:word.lower():sendal,0.161718
30672,I-TYPE,-1:word.lower():bedding,0.161607
30673,I-TYPE,word.lower():bulu,0.161521
30674,I-TYPE,-1:word.lower():folding,0.161478
30675,I-TYPE,word.lower():backcase,0.16144
30676,I-TYPE,word[-3:]:FIT,0.161389
30677,I-TYPE,word.lower():nomer,0.16137
30678,I-TYPE,-1:word.lower():nkri,0.16137
30679,I-TYPE,word[:3]:nom,0.16137
30680,I-TYPE,-1:word.lower():senapan,0.161362
30681,I-TYPE,+1:word.lower():goppul,0.161362
30682,I-TYPE,-1:word.lower():blower,0.161323
30683,I-TYPE,word.lower():grooming,0.161323
30684,I-TYPE,-1:word.lower():uang/cash,0.16132
30685,I-TYPE,word.lower():box/mesin,0.16132
30686,I-TYPE,word[:3]:GAM,0.161041
30687,I-TYPE,word[:3]:BAD,0.160936
30688,I-TYPE,+1:word.lower():flypower,0.160936
30689,I-TYPE,+1:word.lower():bra,0.160854
30690,I-TYPE,word[:3]:Off,0.160788
30691,I-TYPE,-1:word.lower():pakaian,0.160744
30692,I-TYPE,-1:word.lower():cardboard,0.160737
30693,I-TYPE,word.lower():racing,0.160589
30694,I-TYPE,+1:word.lower():thong,0.160458
30695,I-TYPE,+1:word.lower():fufu,0.160456
30696,I-TYPE,word[:3]:Cak,0.160456
30697,I-TYPE,word.lower():cakalang,0.160456
30698,I-TYPE,+1:word.lower():cakalang,0.160384
30699,I-TYPE,word[:3]:Nya,0.160359
30700,I-TYPE,-1:word.lower():pengusir,0.160359
30701,I-TYPE,word[-3:]:muk,0.160359
30702,I-TYPE,+1:word.lower():ultrasonic,0.160359
30703,I-TYPE,word.lower():nyamuk,0.160359
30704,I-TYPE,+1:word.lower():pedal,0.160343
30705,I-TYPE,word[-3:]:ANK,0.160274
30706,I-TYPE,+1:word.lower():buggy,0.160169
30707,I-TYPE,word.lower():shade,0.160169
30708,I-TYPE,+1:word.lower():fingerprint,0.160098
30709,I-TYPE,+1:word.lower():lemon,0.159965
30710,I-TYPE,word.lower():serangga,0.159965
30711,I-TYPE,word[:3]:lah,0.159936
30712,I-TYPE,+1:word.lower():bedlinen,0.159876
30713,I-TYPE,word.lower():sets,0.159876
30714,I-TYPE,word.lower():genggam,0.159621
30715,I-TYPE,+1:word.lower():motorcycle,0.159563
30716,I-TYPE,+1:word.lower():stillo,0.159561
30717,I-TYPE,word[-3:]:cil,0.159553
30718,I-TYPE,word.lower():changer,0.159507
30719,I-TYPE,+1:word.lower():mch-106,0.159507
30720,I-TYPE,word.lower():lucu,0.159476
30721,I-TYPE,word[:3]:mat,0.159461
30722,I-TYPE,-1:word.lower():safety,0.159434
30723,I-TYPE,word.lower():lcd,0.159358
30724,I-TYPE,word[:3]:LCD,0.159358
30725,I-TYPE,word[-3:]:mis,0.159312
30726,I-TYPE,word[-3:]:JAM,0.159065
30727,I-TYPE,word[:3]:JAM,0.159065
30728,I-TYPE,word.lower():cooking,0.159064
30729,I-TYPE,+1:word.lower():bat,0.15876
30730,I-TYPE,-1:word.lower():lentera,0.15876
30731,I-TYPE,word[:3]:Tar,0.15876
30732,I-TYPE,word.lower():tarik,0.15876
30733,I-TYPE,word[:3]:cof,0.158693
30734,I-TYPE,word.lower():tamu,0.158631
30735,I-TYPE,word[-3:]:amu,0.158631
30736,I-TYPE,word[:3]:tam,0.158631
30737,I-TYPE,word[:3]:Pho,0.15862
30738,I-TYPE,+1:word.lower():pintar,0.158204
30739,I-TYPE,word[-3:]:lar,0.158176
30740,I-TYPE,word[:3]:cap,0.15814
30741,I-TYPE,word.lower():glass,0.15811
30742,I-TYPE,word.lower():baduy,0.158048
30743,I-TYPE,-1:word.lower():odeng,0.158048
30744,I-TYPE,word[-3:]:duy,0.158048
30745,I-TYPE,-1:word.lower():flashing,0.158026
30746,I-TYPE,+1:word.lower():manual,0.158005
30747,I-TYPE,word.lower():walker,0.157946
30748,I-TYPE,word.lower():tablet,0.157872
30749,I-TYPE,+1:word.lower():body,0.157822
30750,I-TYPE,-1:word.lower():macadamia,0.157733
30751,I-TYPE,word[-3:]:arm,0.157701
30752,I-TYPE,word.lower():blazer,0.157691
30753,I-TYPE,+1:word.lower():bulat,0.157605
30754,I-TYPE,word.lower():racket,0.157583
30755,I-TYPE,+1:word.lower():belly,0.157549
30756,I-TYPE,word.lower():diaper,0.157549
30757,I-TYPE,-1:word.lower():sanitary,0.157549
30758,I-TYPE,-1:word.lower():cakalang,0.157422
30759,I-TYPE,word.lower():fufu,0.157422
30760,I-TYPE,word[:3]:Fuf,0.157422
30761,I-TYPE,word[-3:]:ufu,0.157422
30762,I-TYPE,word[-3:]:ASH,0.157371
30763,I-TYPE,word[:3]:Sem,0.157335
30764,I-TYPE,word.lower():semprot,0.157335
30765,I-TYPE,+1:word.lower():mirror,0.157127
30766,I-TYPE,+1:word.lower():long,0.157117
30767,I-TYPE,word[-3:]:gga,0.157008
30768,I-TYPE,word[-3:]:ade,0.156998
30769,I-TYPE,-1:word.lower():torque,0.156869
30770,I-TYPE,word.lower():wrench,0.156869
30771,I-TYPE,word[:3]:wre,0.156869
30772,I-TYPE,+1:word.lower():electonic,0.156869
30773,I-TYPE,-1:word.lower():asi,0.156694
30774,I-TYPE,word.lower():folder,0.156678
30775,I-TYPE,+1:word.lower():to,0.156612
30776,I-TYPE,word[-3:]:ess,0.156582
30777,I-TYPE,+1:word.lower():500gram,0.156471
30778,I-TYPE,word.lower():kembar,0.156418
30779,I-TYPE,word[-3:]:rot,0.156408
30780,I-TYPE,+1:word.lower():vn-wjm10,0.156217
30781,I-TYPE,+1:word.lower():hewan,0.156209
30782,I-TYPE,+1:word.lower():gowes,0.156195
30783,I-TYPE,word.lower():telescope,0.156194
30784,I-TYPE,+1:word.lower():12x,0.156194
30785,I-TYPE,+1:word.lower():dlk13011b,0.156181
30786,I-TYPE,+1:word.lower():tf,0.156122
30787,I-TYPE,+1:word.lower():barang,0.155977
30788,I-TYPE,+1:word.lower():(+),0.155875
30789,I-TYPE,word.lower():dog,0.155799
30790,I-TYPE,+1:word.lower():||,0.155753
30791,I-TYPE,word[:3]:Mix,0.155684
30792,I-TYPE,+1:word.lower():full,0.155596
30793,I-TYPE,word.lower():carrier,0.155551
30794,I-TYPE,+1:word.lower():around,0.155507
30795,I-TYPE,-1:word.lower():measuring,0.155507
30796,I-TYPE,word[-3:]:tir,0.155449
30797,I-TYPE,word[:3]:ang,0.155391
30798,I-TYPE,word.lower():puzzle,0.155306
30799,I-TYPE,word[:3]:Puz,0.155306
30800,I-TYPE,word[-3:]:zle,0.155306
30801,I-TYPE,postag:SC,0.155218
30802,I-TYPE,-1:word.lower():buddy,0.155052
30803,I-TYPE,+1:word.lower():pemodelan,0.155034
30804,I-TYPE,-1:word.lower():pembentuk,0.155034
30805,I-TYPE,word[:3]:pol,0.155034
30806,I-TYPE,-1:word.lower():cutter,0.155021
30807,I-TYPE,word[-3:]:CAS,0.155014
30808,I-TYPE,word.lower():cas,0.155014
30809,I-TYPE,-1:word.lower():bedroom,0.154923
30810,I-TYPE,-1:word.lower():quick,0.154871
30811,I-TYPE,+1:word.lower():200g,0.154825
30812,I-TYPE,word.lower():ban,0.154785
30813,I-TYPE,word[-3:]:Ban,0.154785
30814,I-TYPE,word.lower():bumper,0.154759
30815,I-TYPE,+1:word.lower():fuchsia,0.154666
30816,I-TYPE,-1:word.lower():contempo,0.154666
30817,I-TYPE,word[:3]:GIG,0.154647
30818,I-TYPE,word[-3:]:IGI,0.154647
30819,I-TYPE,+1:word.lower():...,0.154647
30820,I-TYPE,+1:word.lower():plasma,0.154624
30821,I-TYPE,word.lower():flexible,0.154624
30822,I-TYPE,word[-3:]:RAP,0.154538
30823,I-TYPE,-1:word.lower():minuman,0.154535
30824,I-TYPE,word[:3]:Ger,0.154473
30825,I-TYPE,word[:3]:Kur,0.154346
30826,I-TYPE,word[-3:]:eye,0.154273
30827,I-TYPE,+1:word.lower():seduh,0.154272
30828,I-TYPE,-1:word.lower():kompresor,0.154253
30829,I-TYPE,postag:NN,0.15423
30830,I-TYPE,word[:3]:KAN,0.154221
30831,I-TYPE,word.lower():duduk,0.154221
30832,I-TYPE,word[:3]:Dud,0.154221
30833,I-TYPE,word[:3]:Foc,0.154206
30834,I-TYPE,word.lower():focus,0.154206
30835,I-TYPE,word.lower():matic,0.154183
30836,I-TYPE,-1:word.lower():wall-to-wall,0.154175
